match_id,date,season,conference,home_team,visiting_team,set_number,rally_id,cu_serving,cu_score_end,opp_score_end,cu_score_diff_end,cu_point_won,final_home_set_score,final_away_set_score,won_set
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,4,18,TRUE,12,6,6,TRUE,25,16,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,4,19,TRUE,13,6,7,TRUE,25,16,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,4,20,TRUE,14,6,8,TRUE,25,16,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,4,21,TRUE,14,7,7,FALSE,25,16,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,4,22,FALSE,14,8,6,FALSE,25,16,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,4,23,FALSE,15,8,7,TRUE,25,16,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,4,24,TRUE,16,8,8,TRUE,25,16,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,4,25,TRUE,16,9,7,FALSE,25,16,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,4,26,FALSE,17,9,8,TRUE,25,16,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,4,27,TRUE,17,10,7,FALSE,25,16,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,4,28,FALSE,17,11,6,FALSE,25,16,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,4,29,FALSE,18,11,7,TRUE,25,16,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,4,30,TRUE,18,12,6,FALSE,25,16,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,4,31,FALSE,19,12,7,TRUE,25,16,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,4,32,TRUE,19,13,6,FALSE,25,16,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,4,33,FALSE,19,14,5,FALSE,25,16,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,4,34,FALSE,20,14,6,TRUE,25,16,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,4,35,TRUE,21,14,7,TRUE,25,16,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,4,36,TRUE,22,14,8,TRUE,25,16,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,4,37,TRUE,22,15,7,FALSE,25,16,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,4,38,FALSE,23,15,8,TRUE,25,16,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,4,39,TRUE,24,15,9,TRUE,25,16,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,4,40,TRUE,24,16,8,FALSE,25,16,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,4,41,FALSE,25,16,9,TRUE,25,16,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,5,1,FALSE,0,1,-1,FALSE,13,15,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,5,2,FALSE,1,1,0,TRUE,13,15,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,5,3,TRUE,1,2,-1,FALSE,13,15,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,5,4,FALSE,1,3,-2,FALSE,13,15,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,5,5,FALSE,1,4,-3,FALSE,13,15,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,5,6,FALSE,1,5,-4,FALSE,13,15,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,5,7,FALSE,1,6,-5,FALSE,13,15,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,5,8,FALSE,2,6,-4,TRUE,13,15,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,5,9,TRUE,2,7,-5,FALSE,13,15,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,5,10,FALSE,3,7,-4,TRUE,13,15,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,5,11,TRUE,3,8,-5,FALSE,13,15,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,5,12,FALSE,4,8,-4,TRUE,13,15,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,5,13,TRUE,4,9,-5,FALSE,13,15,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,5,14,FALSE,5,9,-4,TRUE,13,15,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,5,15,TRUE,6,9,-3,TRUE,13,15,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,5,16,TRUE,7,9,-2,TRUE,13,15,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,5,17,TRUE,7,10,-3,FALSE,13,15,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,5,18,FALSE,8,10,-2,TRUE,13,15,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,5,19,TRUE,8,11,-3,FALSE,13,15,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,5,20,FALSE,9,11,-2,TRUE,13,15,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,5,21,TRUE,9,12,-3,FALSE,13,15,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,5,22,FALSE,10,12,-2,TRUE,13,15,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,5,23,TRUE,10,13,-3,FALSE,13,15,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,5,24,FALSE,11,13,-2,TRUE,13,15,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,5,25,TRUE,12,13,-1,TRUE,13,15,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,CU 18,P12,CU,WY,5,26,TRUE,13,13,0,TRUE,13,15,FALSE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,18,P12,CU,WY,5,27,TRUE,13,14,-1,FALSE,13,15,TRUE
3b81cf188d02af7deb4bd99f44bf1698,2018-08-25,missing,P12,CU,WY,5,28,FALSE,13,15,-2,FALSE,13,15,NA
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,1,FALSE,1,0,1,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,2,TRUE,2,0,2,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,3,TRUE,3,0,3,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,4,TRUE,4,0,4,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,1,5,TRUE,5,0,5,TRUE,25,15,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,6,TRUE,6,0,6,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,1,7,TRUE,6,1,5,FALSE,25,15,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,8,FALSE,7,1,6,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,1,9,TRUE,7,2,5,FALSE,25,15,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,1,10,FALSE,7,3,4,FALSE,25,15,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,11,FALSE,8,3,5,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,12,TRUE,9,3,6,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,13,TRUE,10,3,7,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,1,14,TRUE,10,4,6,FALSE,25,15,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,15,FALSE,11,4,7,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,16,TRUE,12,4,8,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,1,17,TRUE,12,5,7,FALSE,25,15,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,1,18,FALSE,12,6,6,FALSE,25,15,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,19,FALSE,13,6,7,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,1,20,TRUE,13,7,6,FALSE,25,15,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,21,FALSE,14,7,7,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,22,TRUE,15,7,8,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,23,TRUE,16,7,9,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,1,24,TRUE,16,8,8,FALSE,25,15,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,25,FALSE,17,8,9,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,1,26,TRUE,17,9,8,FALSE,25,15,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,1,27,FALSE,17,10,7,FALSE,25,15,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,28,FALSE,18,10,8,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,1,29,TRUE,18,11,7,FALSE,25,15,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,1,30,FALSE,18,12,6,FALSE,25,15,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,31,FALSE,19,12,7,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,32,TRUE,20,12,8,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,1,33,TRUE,20,13,7,FALSE,25,15,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,34,FALSE,21,13,8,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,1,35,TRUE,21,14,7,FALSE,25,15,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,36,FALSE,22,14,8,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,1,37,TRUE,22,15,7,FALSE,25,15,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,38,FALSE,23,15,8,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,39,TRUE,24,15,9,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,1,40,TRUE,25,15,10,TRUE,25,15,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,1,TRUE,0,1,-1,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,2,FALSE,0,2,-2,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,3,FALSE,1,2,-1,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,4,TRUE,2,2,0,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,5,TRUE,2,3,-1,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,6,FALSE,2,4,-2,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,7,FALSE,2,5,-3,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,8,FALSE,3,5,-2,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,9,TRUE,4,5,-1,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,10,TRUE,4,6,-2,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,11,FALSE,4,7,-3,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,12,FALSE,5,7,-2,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,13,TRUE,5,8,-3,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,14,FALSE,6,8,-2,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,15,TRUE,7,8,-1,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,16,TRUE,8,8,0,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,17,TRUE,9,8,1,TRUE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,18,TRUE,11,8,3,NA,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,19,TRUE,11,9,2,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,20,FALSE,11,10,1,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,21,FALSE,12,10,2,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,22,TRUE,13,10,3,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,23,TRUE,14,10,4,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,24,TRUE,15,10,5,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,25,TRUE,15,11,4,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,26,FALSE,16,11,5,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,27,TRUE,16,12,4,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,28,FALSE,17,12,5,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,29,TRUE,18,12,6,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,30,TRUE,19,12,7,TRUE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,31,TRUE,19,13,6,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,32,FALSE,19,14,5,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,33,FALSE,19,15,4,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,34,FALSE,20,15,5,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,35,TRUE,20,16,4,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,36,FALSE,20,17,3,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,37,FALSE,21,17,4,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,38,TRUE,22,17,5,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,39,TRUE,22,18,4,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,40,FALSE,23,18,5,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,2,41,TRUE,23,19,4,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,42,FALSE,24,19,5,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,2,43,TRUE,25,19,6,TRUE,25,19,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,1,FALSE,1,0,1,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,2,TRUE,2,0,2,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,3,TRUE,3,0,3,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,4,TRUE,4,0,4,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,5,TRUE,5,0,5,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,6,TRUE,6,0,6,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,7,TRUE,6,1,5,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,8,FALSE,7,1,6,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,9,TRUE,8,1,7,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,10,TRUE,9,1,8,TRUE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,11,TRUE,9,2,7,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,12,FALSE,10,2,8,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,13,TRUE,11,2,9,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,14,TRUE,11,3,8,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,15,FALSE,11,4,7,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,16,FALSE,12,4,8,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,17,TRUE,12,5,7,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,18,FALSE,12,6,6,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,19,FALSE,12,7,5,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,20,FALSE,13,7,6,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,21,TRUE,14,7,7,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,22,TRUE,14,8,6,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,23,FALSE,14,9,5,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,24,FALSE,15,9,6,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,25,TRUE,15,10,5,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,26,FALSE,16,10,6,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,27,TRUE,16,11,5,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,28,FALSE,16,12,4,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,29,FALSE,16,13,3,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,30,FALSE,17,13,4,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,31,TRUE,18,13,5,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,32,TRUE,18,14,4,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,33,FALSE,19,14,5,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,34,TRUE,19,15,4,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,35,FALSE,19,16,3,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,36,FALSE,20,16,4,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,37,TRUE,20,17,3,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,38,FALSE,20,18,2,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,39,FALSE,21,18,3,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,40,TRUE,22,18,4,TRUE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,41,TRUE,22,19,3,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,42,FALSE,22,20,2,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,43,FALSE,22,21,1,FALSE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,44,FALSE,22,22,0,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,45,FALSE,23,22,1,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,46,TRUE,23,23,0,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,47,FALSE,24,23,1,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,48,TRUE,24,24,0,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,49,FALSE,25,24,1,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,50,TRUE,25,25,0,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,51,FALSE,26,25,1,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,52,TRUE,26,26,0,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,53,FALSE,27,26,1,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,54,TRUE,27,27,0,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,55,FALSE,27,28,-1,FALSE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,3,56,FALSE,28,28,0,TRUE,28,30,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,57,TRUE,28,29,-1,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,3,58,FALSE,28,30,-2,FALSE,28,30,TRUE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,23,P12,CU,UT,4,1,TRUE,0,1,-1,FALSE,25,19,FALSE
3c644ccf406fb8127d5bf244d46adb83,2023-09-21,CU 23,P12,CU,UT,4,2,FALSE,1,1,0,TRUE,25,19,TRUE
